report_id,ts_code,institution,target_fiscal_year,eps_value_exact,eps_definition,net_profit_value_exact,pe_value_exact,conservative_information_date
AP202511031774431401,601689.SH,东吴证券,2026,2.13,最新摊薄每股收益,3698,34.80,2025-11-03
AP202511031774431401,601689.SH,东吴证券,2027,2.68,最新摊薄每股收益,4650,27.67,2025-11-03
AP202511031774483821,000768.SZ,东吴证券,2025,0.41,最新摊薄每股收益,1139.08,62.77,2025-11-03
AP202511031774483821,000768.SZ,东吴证券,2026,0.48,最新摊薄每股收益,1338.96,53.40,2025-11-03
AP202511031774483821,000768.SZ,东吴证券,2027,0.58,最新摊薄每股收益,1603.88,44.58,2025-11-03
AP202511031774543746,688082.SH,东吴证券,2025,3.79,最新摊薄每股收益,1816.71,46.11,2025-11-03
AP202511031774543746,688082.SH,东吴证券,2026,4.66,最新摊薄每股收益,2235.38,37.48,2025-11-03
AP202511031774543746,688082.SH,东吴证券,2027,5.31,最新摊薄每股收益,2547.28,32.89,2025-11-03
AP202511041774883993,000157.SZ,东吴证券,2025,0.58,最新摊薄每股收益,5038,14.21,2025-11-04
AP202511041774883993,000157.SZ,东吴证券,2026,0.70,最新摊薄每股收益,6095,11.75,2025-11-04
AP202511041774883993,000157.SZ,东吴证券,2027,0.85,最新摊薄每股收益,7377,9.71,2025-11-04
AP202511041774955414,600372.SH,东吴证券,2025,0.24,最新摊薄每股收益,1152,51.10,2025-11-04
AP202511041774955414,600372.SH,东吴证券,2026,0.28,最新摊薄每股收益,1337,44.03,2025-11-04
AP202511041774955414,600372.SH,东吴证券,2027,0.33,最新摊薄每股收益,1580,37.27,2025-11-04
AP202511041774955452,601668.SH,东吴证券,2025,1.11,最新摊薄每股收益,46068,4.87,2025-11-04
AP202511041774955452,601668.SH,东吴证券,2026,1.14,最新摊薄每股收益,47304,4.74,2025-11-04
AP202511041774955452,601668.SH,东吴证券,2027,1.18,最新摊薄每股收益,48725,4.60,2025-11-04
AP202511041775037568,002179.SZ,东吴证券,2025,1.60,最新摊薄每股收益,3400,23.54,2025-11-04
AP202511041775037568,002179.SZ,东吴证券,2026,1.97,最新摊薄每股收益,4169,19.20,2025-11-04
AP202511041775037568,002179.SZ,东吴证券,2027,2.11,最新摊薄每股收益,4462,17.94,2025-11-04
AP202511101778611398,688599.SH,东吴证券,2025,-1.86,最新摊薄每股收益,-4053.07,-11.94,2025-11-10
AP202511101778611398,688599.SH,东吴证券,2026,0.33,最新摊薄每股收益,715.01,67.70,2025-11-10
AP202511101778611398,688599.SH,东吴证券,2027,1.10,最新摊薄每股收益,2404.90,20.13,2025-11-10
AP202511121780000311,600415.SH,东吴证券,2025,0.89,最新摊薄每股收益,4902,18.27,2025-11-12
AP202511121780000311,600415.SH,东吴证券,2026,1.12,最新摊薄每股收益,6156,14.55,2025-11-12
AP202511121780000311,600415.SH,东吴证券,2027,1.33,最新摊薄每股收益,7276,12.31,2025-11-12
AP202511191784466041,688472.SH,东吴证券,2025,0.41,最新摊薄每股收益,1504,45.65,2025-11-19
AP202511191784466041,688472.SH,东吴证券,2026,0.88,最新摊薄每股收益,3237,21.22,2025-11-19
AP202511191784466041,688472.SH,东吴证券,2027,1.16,最新摊薄每股收益,4274,16.07,2025-11-19
AP202512011791954775,002463.SZ,东吴证券,2025,1.88,最新摊薄每股收益,3615,42.26,2025-12-01
AP202512011791954775,002463.SZ,东吴证券,2026,2.99,最新摊薄每股收益,5745,26.59,2025-12-01
AP202512011791954775,002463.SZ,东吴证券,2027,3.65,最新摊薄每股收益,7028,21.74,2025-12-01
AP202512021792302194,688472.SH,东吴证券,2025,0.41,最新摊薄每股收益,1504,42.17,2025-12-02
AP202512021792302194,688472.SH,东吴证券,2026,0.71,最新摊薄每股收益,2631,24.12,2025-12-02
AP202512021792302194,688472.SH,东吴证券,2027,0.95,最新摊薄每股收益,3510,18.08,2025-12-02
AP202512021792615953,002594.SZ,东吴证券,2025,3.84,最新摊薄每股收益,35011,25.16,2025-12-02
AP202512021792615953,002594.SZ,东吴证券,2026,5.59,最新摊薄每股收益,50927,17.30,2025-12-02
AP202512021792615953,002594.SZ,东吴证券,2027,7.28,最新摊薄每股收益,66393,13.27,2025-12-02
AP202512041793969396,600299.SH,东吴证券,2025,0.47,最新摊薄每股收益,1253.57,19.17,2025-12-04
AP202512041793969396,600299.SH,东吴证券,2026,0.52,最新摊薄每股收益,1407.45,17.07,2025-12-04
AP202512041793969396,600299.SH,东吴证券,2027,0.63,最新摊薄每股收益,1700.81,14.13,2025-12-04
AP202512051794664350,002648.SZ,东吴证券,2025,1.65,最新摊薄每股收益,5551,10.19,2025-12-06
AP202512051794664350,002648.SZ,东吴证券,2026,2.07,最新摊薄每股收益,6969,8.12,2025-12-06
AP202512051794664350,002648.SZ,东吴证券,2027,2.56,最新摊薄每股收益,8623,6.56,2025-12-06
AP202512061794916088,600028.SH,东吴证券,2025,0.33,最新摊薄每股收益,40526,,2025-12-06
AP202512061794916088,600028.SH,东吴证券,2026,0.40,最新摊薄每股收益,48003,,2025-12-06
AP202512061794916088,600028.SH,东吴证券,2027,0.44,最新摊薄每股收益,53425,,2025-12-06
AP202512131799820085,688521.SH,东吴证券,2025,-0.15,最新摊薄每股收益,-76.76,-1021.06,2025-12-14
AP202512131799820085,688521.SH,东吴证券,2026,0.50,最新摊薄每股收益,262.12,299.01,2025-12-14
AP202512131799820085,688521.SH,东吴证券,2027,1.05,最新摊薄每股收益,553.35,141.64,2025-12-14
AP202512191803352410,688012.SH,东吴证券,2025,3.89,最新摊薄每股收益,2435,70.13,2025-12-19
AP202512191803352410,688012.SH,东吴证券,2026,5.44,最新摊薄每股收益,3407,50.12,2025-12-19
AP202512191803352410,688012.SH,东吴证券,2027,7.12,最新摊薄每股收益,4459,38.29,2025-12-19
AP202512231806365531,002050.SZ,东吴证券,2025,1.00,最新摊薄每股收益,4210,45.40,2025-12-23
AP202512231806365531,002050.SZ,东吴证券,2026,1.21,最新摊薄每股收益,5093,37.52,2025-12-23
AP202512231806365531,002050.SZ,东吴证券,2027,1.61,最新摊薄每股收益,6794,28.13,2025-12-23
AP202601011812843528,002709.SZ,东吴证券,2025,0.69,最新摊薄每股收益,1409.29,66.86,2026-01-02
AP202601011812843528,002709.SZ,东吴证券,2026,3.96,最新摊薄每股收益,8056.29,11.70,2026-01-02
AP202601011812843528,002709.SZ,东吴证券,2027,4.47,最新摊薄每股收益,9091.98,10.36,2026-01-02
AP202601061816064369,002594.SZ,东吴证券,2025,3.84,最新摊薄每股收益,35011,25.55,2026-01-06
AP202601061816064369,002594.SZ,东吴证券,2026,5.59,最新摊薄每股收益,50927,17.56,2026-01-06
AP202601061816064369,002594.SZ,东吴证券,2027,7.28,最新摊薄每股收益,66393,13.47,2026-01-06
AP202601061816261225,603799.SH,东吴证券,2025,3.29,最新摊薄每股收益,6238,22.34,2026-01-07
AP202601061816261225,603799.SH,东吴证券,2026,5.66,最新摊薄每股收益,10733,12.99,2026-01-07
AP202601061816261225,603799.SH,东吴证券,2027,6.52,最新摊薄每股收益,12364,11.27,2026-01-07
AP202601071816825694,000776.SZ,东吴证券,2025,1.94,最新摊薄每股收益,14776,11.95,2026-01-07
AP202601071816825694,000776.SZ,东吴证券,2026,2.25,最新摊薄每股收益,17153,10.29,2026-01-07
AP202601071816825694,000776.SZ,东吴证券,2027,2.58,最新摊薄每股收益,19645,8.98,2026-01-07
AP202601131816990144,000408.SZ,东吴证券,2025,2.47,最新摊薄每股收益,3879,34.57,2026-01-14
AP202601131816990144,000408.SZ,东吴证券,2026,4.75,最新摊薄每股收益,7458,17.98,2026-01-14
AP202601131816990144,000408.SZ,东吴证券,2027,5.73,最新摊薄每股收益,8994,14.91,2026-01-14
AP202601141816999211,688005.SH,东吴证券,2025,-0.24,最新摊薄每股收益,-170.84,-153.71,2026-01-14
AP202601141816999211,688005.SH,东吴证券,2026,0.64,最新摊薄每股收益,456.42,57.53,2026-01-14
AP202601141816999211,688005.SH,东吴证券,2027,1.19,最新摊薄每股收益,850.02,30.89,2026-01-14
AP202601141817023852,600030.SH,东吴证券,2025,2.03,最新摊薄每股收益,30055,13.92,2026-01-15
AP202601141817023852,600030.SH,东吴证券,2026,2.14,最新摊薄每股收益,31764,13.17,2026-01-15
AP202601141817023852,600030.SH,东吴证券,2027,2.26,最新摊薄每股收益,33442,12.51,2026-01-15
AP202601151817056130,600900.SH,东吴证券,2025,1.40,最新摊薄每股收益,34167,19.21,2026-01-15
AP202601151817056130,600900.SH,东吴证券,2026,1.47,最新摊薄每股收益,35865,18.30,2026-01-15
AP202601151817056130,600900.SH,东吴证券,2027,1.49,最新摊薄每股收益,36431,18.01,2026-01-15
AP202601161817521355,002028.SZ,东吴证券,2025,4.05,最新摊薄每股收益,3163,41.74,2026-01-16
AP202601161817521355,002028.SZ,东吴证券,2026,5.79,最新摊薄每股收益,4523,29.18,2026-01-16
AP202601161817521355,002028.SZ,东吴证券,2027,7.76,最新摊薄每股收益,6059,21.79,2026-01-16
AP202601181818066388,600030.SH,东吴证券,2025,2.03,最新摊薄每股收益,30055,13.85,2026-01-18
AP202601181818066388,600030.SH,东吴证券,2026,2.14,最新摊薄每股收益,31764,13.10,2026-01-18
AP202601181818066388,600030.SH,东吴证券,2027,2.26,最新摊薄每股收益,33442,12.44,2026-01-18
AP202601211818173194,603659.SH,东吴证券,2025,1.12,最新摊薄每股收益,2389,24.61,2026-01-21
AP202601211818173194,603659.SH,东吴证券,2026,1.45,最新摊薄每股收益,3098,18.98,2026-01-21
AP202601211818173194,603659.SH,东吴证券,2027,1.88,最新摊薄每股收益,4023,14.61,2026-01-21
AP202601211818174012,300033.SZ,东吴证券,2025,5.66,最新摊薄每股收益,3042,63.24,2026-01-21
AP202601211818174012,300033.SZ,东吴证券,2026,7.14,最新摊薄每股收益,3836,50.15,2026-01-21
AP202601211818174012,300033.SZ,东吴证券,2027,8.98,最新摊薄每股收益,4829,39.84,2026-01-21
AP202601221818256554,300394.SZ,东吴证券,2025,2.59,最新摊薄每股收益,2014.97,72.82,2026-01-22
AP202601221818256554,300394.SZ,东吴证券,2026,4.10,最新摊薄每股收益,3189.18,46.01,2026-01-22
AP202601221818256554,300394.SZ,东吴证券,2027,5.38,最新摊薄每股收益,4178.85,35.11,2026-01-22
AP202601251818398529,601615.SH,东吴证券,2025,0.34,最新摊薄每股收益,772.71,63.36,2026-01-25
AP202601251818398529,601615.SH,东吴证券,2026,0.93,最新摊薄每股收益,2099.69,23.32,2026-01-25
AP202601251818398529,601615.SH,东吴证券,2027,1.40,最新摊薄每股收益,3172.53,15.43,2026-01-25
AP202601261818417380,601888.SH,东吴证券,2025,1.87,最新摊薄每股收益,3865,49.95,2026-01-26
AP202601261818417380,601888.SH,东吴证券,2026,2.52,最新摊薄每股收益,5222,36.97,2026-01-26
AP202601261818417380,601888.SH,东吴证券,2027,2.81,最新摊薄每股收益,5813,33.21,2026-01-26
AP202601261818428396,688521.SH,东吴证券,2025,-0.85,最新摊薄每股收益,-448.92,-242.01,2026-01-26
AP202601261818428396,688521.SH,东吴证券,2026,0.60,最新摊薄每股收益,315.20,344.67,2026-01-26
AP202601261818428396,688521.SH,东吴证券,2027,1.53,最新摊薄每股收益,805.06,134.95,2026-01-26
AP202601261818436996,603893.SH,东吴证券,2025,2.52,最新摊薄每股收益,1062.59,73.99,2026-01-26
AP202601261818436996,603893.SH,东吴证券,2026,3.47,最新摊薄每股收益,1459.10,53.89,2026-01-26
AP202601261818436996,603893.SH,东吴证券,2027,4.52,最新摊薄每股收益,1902.38,41.33,2026-01-26
AP202601271818439304,300450.SZ,东吴证券,2025,1.06,最新摊薄每股收益,1654.03,59.80,2026-01-27
AP202601271818439304,300450.SZ,东吴证券,2026,1.49,最新摊薄每股收益,2327.87,42.49,2026-01-27
AP202601271818439304,300450.SZ,东吴证券,2027,1.73,最新摊薄每股收益,2711.58,36.47,2026-01-27
AP202601281818488725,601211.SH,东吴证券,2025,1.57,最新摊薄每股收益,27747,12.29,2026-01-28
AP202601281818488725,601211.SH,东吴证券,2026,1.60,最新摊薄每股收益,28169,12.10,2026-01-28
AP202601281818488725,601211.SH,东吴证券,2027,1.73,最新摊薄每股收益,30429,11.21,2026-01-28
AP202601281818499529,002460.SZ,东吴证券,2025,0.71,最新摊薄每股收益,1485,102.97,2026-01-28
AP202601281818499529,002460.SZ,东吴证券,2026,4.47,最新摊薄每股收益,9379,16.30,2026-01-28
AP202601281818499529,002460.SZ,东吴证券,2027,5.18,最新摊薄每股收益,10858,14.08,2026-01-28
AP202601291818547295,601615.SH,东吴证券,2025,0.40,最新摊薄每股收益,897.66,59.88,2026-01-29
AP202601291818547295,601615.SH,东吴证券,2026,0.93,最新摊薄每股收益,2113.61,25.43,2026-01-29
AP202601291818547295,601615.SH,东吴证券,2027,1.40,最新摊薄每股收益,3173.78,16.94,2026-01-29
AP202601301818596841,300316.SZ,东吴证券,2025,0.77,最新摊薄每股收益,1007,61.04,2026-01-30
AP202601301818596841,300316.SZ,东吴证券,2026,0.95,最新摊薄每股收益,1247,49.27,2026-01-30
AP202601301818596841,300316.SZ,东吴证券,2027,1.17,最新摊薄每股收益,1538,39.94,2026-01-30
AP202601301818615231,002812.SZ,东吴证券,2025,0.14,最新摊薄每股收益,137.22,348.24,2026-01-31
AP202601301818615231,002812.SZ,东吴证券,2026,2.58,最新摊薄每股收益,2536.42,18.84,2026-01-31
AP202601301818615231,002812.SZ,东吴证券,2027,3.21,最新摊薄每股收益,3149.25,15.17,2026-01-31
AP202601311818886705,300803.SZ,东吴证券,2026,0.43,最新摊薄每股收益,264,285.39,2026-02-01
AP202601311818886705,300803.SZ,东吴证券,2027,0.57,最新摊薄每股收益,347,217.32,2026-02-01
AP202601311818886705,300803.SZ,东吴证券,2028,0.74,最新摊薄每股收益,452,166.76,2026-02-01
AP202602021819420834,002594.SZ,东吴证券,2025,3.84,最新摊薄每股收益,35011,22.92,2026-02-03
AP202602021819420834,002594.SZ,东吴证券,2026,4.94,最新摊薄每股收益,45040,17.82,2026-02-03
AP202602021819420834,002594.SZ,东吴证券,2027,6.18,最新摊薄每股收益,56317,14.25,2026-02-03
AP202602021819426083,001979.SZ,东吴证券,2025,0.12,最新摊薄每股收益,1080,84.12,2026-02-03
AP202602021819426083,001979.SZ,东吴证券,2026,0.13,最新摊薄每股收益,1128,80.60,2026-02-03
AP202602021819426083,001979.SZ,东吴证券,2027,0.15,最新摊薄每股收益,1369,66.37,2026-02-03
AP202602031819431265,300308.SZ,东吴证券,2025,9.07,最新摊薄每股收益,10079,65.15,2026-02-03
AP202602031819431265,300308.SZ,东吴证券,2026,18.93,最新摊薄每股收益,21029,31.23,2026-02-03
AP202602031819431265,300308.SZ,东吴证券,2027,26.91,最新摊薄每股收益,29895,21.97,2026-02-03
AP202602091819830756,300207.SZ,东吴证券,2025,0.76,最新摊薄每股收益,1409,31.59,2026-02-09
AP202602091819830756,300207.SZ,东吴证券,2026,1.64,最新摊薄每股收益,3025,14.72,2026-02-09
AP202602091819830756,300207.SZ,东吴证券,2027,2.23,最新摊薄每股收益,4118,10.81,2026-02-09
AP202602101819860593,601377.SH,东吴证券,2025,0.34,最新摊薄每股收益,2945,20.44,2026-02-10
AP202602101819860593,601377.SH,东吴证券,2026,0.44,最新摊薄每股收益,3787,15.90,2026-02-10
AP202602101819860593,601377.SH,东吴证券,2027,0.48,最新摊薄每股收益,4161,14.46,2026-02-10
AP202602111819869798,300124.SZ,东吴证券,2025,1.93,最新摊薄每股收益,5215,40.68,2026-02-11
AP202602111819869798,300124.SZ,东吴证券,2026,2.35,最新摊薄每股收益,6350,33.41,2026-02-11
AP202602111819869798,300124.SZ,东吴证券,2027,2.94,最新摊薄每股收益,7952,26.68,2026-02-11
AP202602131819914999,000657.SZ,东吴证券,2025,0.59,最新摊薄每股收益,1341.71,93.97,2026-02-13
AP202602131819914999,000657.SZ,东吴证券,2026,0.83,最新摊薄每股收益,1899.07,66.39,2026-02-13
AP202602131819914999,000657.SZ,东吴证券,2027,1.03,最新摊薄每股收益,2347.02,53.72,2026-02-13
AP202602131819927451,600031.SH,东吴证券,2025,0.92,最新摊薄每股收益,8499,25.01,2026-02-14
AP202602131819927451,600031.SH,东吴证券,2026,1.21,最新摊薄每股收益,11136,19.09,2026-02-14
AP202602131819927451,600031.SH,东吴证券,2027,1.38,最新摊薄每股收益,12709,16.73,2026-02-14
AP202602141819934917,601689.SH,东吴证券,2025,1.62,最新摊薄每股收益,2813,44.48,2026-02-14
AP202602141819934917,601689.SH,东吴证券,2026,1.96,最新摊薄每股收益,3405,36.75,2026-02-14
AP202602141819934917,601689.SH,东吴证券,2027,2.50,最新摊薄每股收益,4337,28.85,2026-02-14
AP202602271820094804,688041.SH,东吴证券,2025,1.09,最新摊薄每股收益,2542,231.06,2026-02-27
AP202602271820094804,688041.SH,东吴证券,2026,1.77,最新摊薄每股收益,4122,142.50,2026-02-27
AP202602271820094804,688041.SH,东吴证券,2027,2.80,最新摊薄每股收益,6506,90.28,2026-02-27
AP202602271820106646,000425.SZ,东吴证券,2025,0.60,最新摊薄每股收益,7016,20.53,2026-02-27
AP202602271820106646,000425.SZ,东吴证券,2026,0.77,最新摊薄每股收益,9028,15.95,2026-02-27
AP202602271820106646,000425.SZ,东吴证券,2027,1.01,最新摊薄每股收益,11866,12.14,2026-02-27
AP202603061820335646,603659.SH,东吴证券,2026,1.56,最新摊薄每股收益,3331,17.68,2026-03-06
AP202603061820335646,603659.SH,东吴证券,2027,2.05,最新摊薄每股收益,4382,13.44,2026-03-06
AP202603061820335646,603659.SH,东吴证券,2028,2.50,最新摊薄每股收益,5348,11.01,2026-03-06
AP202603081820394108,002028.SZ,东吴证券,2025,4.05,最新摊薄每股收益,3163,57.67,2026-03-09
AP202603081820394108,002028.SZ,东吴证券,2026,6.00,最新摊薄每股收益,4684,38.94,2026-03-09
AP202603081820394108,002028.SZ,东吴证券,2027,8.09,最新摊薄每股收益,6322,28.85,2026-03-09
AP202603101820435469,300033.SZ,东吴证券,2026,8.76,最新摊薄每股收益,4709,36.16,2026-03-10
AP202603101820435469,300033.SZ,东吴证券,2027,11.15,最新摊薄每股收益,5994,28.41,2026-03-10
AP202603101820435469,300033.SZ,东吴证券,2028,13.60,最新摊薄每股收益,7312,23.29,2026-03-10
AP202603101820437630,300750.SZ,东吴证券,2026,20.60,最新摊薄每股收益,94035,17.35,2026-03-10
AP202603101820437630,300750.SZ,东吴证券,2027,25.58,最新摊薄每股收益,116766,13.97,2026-03-10
AP202603101820437630,300750.SZ,东吴证券,2028,31.30,最新摊薄每股收益,142839,11.42,2026-03-10
AP202603101820443407,300751.SZ,东吴证券,2025,2.74,最新摊薄每股收益,764.86,94.33,2026-03-10
AP202603101820443407,300751.SZ,东吴证券,2026,3.14,最新摊薄每股收益,878.68,82.11,2026-03-10
AP202603101820443407,300751.SZ,东吴证券,2027,3.93,最新摊薄每股收益,1097.05,65.77,2026-03-10
AP202603101820454035,002709.SZ,东吴证券,2026,3.46,最新摊薄每股收益,7029.95,12.54,2026-03-10
AP202603101820454035,002709.SZ,东吴证券,2027,4.08,最新摊薄每股收益,8304.57,10.62,2026-03-10
AP202603101820454035,002709.SZ,东吴证券,2028,4.81,最新摊薄每股收益,9775.79,9.02,2026-03-10
AP202603101820461699,002920.SZ,东吴证券,2026,4.69,最新摊薄每股收益,2800,24.29,2026-03-10
