signal_bucket,observation_count,mean_return,median_return,win_rate,standard_deviation,period,outcome,mean_return_bps,median_return_bps,signal
3,5300,-0.0024929653615964574,-0.0025,0.01981132075471698,0.0011230984351403629,validation,etf_execution_next_open_3m_net_stress,-24.929653615964575,-25.0,top50_leader_lead_etf_3m
4,5479,-0.0025110888718084326,-0.0025,0.01715641540427085,0.0010084008554705648,validation,etf_execution_next_open_3m_net_stress,-25.110888718084325,-25.0,top50_leader_lead_etf_3m
5,5643,-0.0025133069621538313,-0.0025,0.016303384724437354,0.0010527679916223162,validation,etf_execution_next_open_3m_net_stress,-25.13306962153831,-25.0,top50_leader_lead_etf_3m
6,5596,-0.0024726602388278744,-0.0025,0.01679771265189421,0.001015726067823459,validation,etf_execution_next_open_3m_net_stress,-24.726602388278742,-25.0,top50_leader_lead_etf_3m
7,5611,-0.0024905906080252083,-0.0025,0.017109249688112636,0.0010619656129193438,validation,etf_execution_next_open_3m_net_stress,-24.905906080252084,-25.0,top50_leader_lead_etf_3m
8,5262,-0.0024446919645435246,-0.0025,0.020524515393386546,0.0010582919386181596,validation,etf_execution_next_open_3m_net_stress,-24.446919645435248,-25.0,top50_leader_lead_etf_3m
9,4639,-0.0024482294185949323,-0.0025,0.025005389092476828,0.0012844219437572887,validation,etf_execution_next_open_3m_net_stress,-24.48229418594932,-25.0,top50_leader_lead_etf_3m
10,3771,-0.0023887749219605762,-0.0025,0.0784937682312384,0.002572851899288939,validation,etf_execution_next_open_3m_net_stress,-23.887749219605762,-25.0,top50_leader_lead_etf_3m
1,3769,-0.0001978921592882217,-0.00024789291026261484,0.4022287078800743,0.0029346510033991867,validation,etf_markout_close_5m,-1.9789215928822168,-2.4789291026261484,top50_leader_lead_etf_3m
2,4575,-0.00013854566097963556,-0.0002448579823700614,0.37158469945355194,0.0013277740950153587,validation,etf_markout_close_5m,-1.3854566097963557,-2.448579823700614,top50_leader_lead_etf_3m
3,5253,-2.9419002237798665e-05,0.0,0.4098610317913573,0.0012260864556187653,validation,etf_markout_close_5m,-0.29419002237798664,0.0,top50_leader_lead_etf_3m
4,5439,-3.0888849271334166e-05,0.0,0.4072439786725501,0.0011396735592605343,validation,etf_markout_close_5m,-0.3088884927133417,0.0,top50_leader_lead_etf_3m
5,5588,-2.0492627754007972e-05,0.0,0.41517537580529706,0.001140806638874392,validation,etf_markout_close_5m,-0.20492627754007972,0.0,top50_leader_lead_etf_3m
6,5537,3.907766324809996e-05,0.0,0.4359761603756547,0.0011659667682375227,validation,etf_markout_close_5m,0.3907766324809996,0.0,top50_leader_lead_etf_3m
7,5566,4.075051748372294e-05,0.0,0.45041322314049587,0.0011650154394669046,validation,etf_markout_close_5m,0.4075051748372294,0.0,top50_leader_lead_etf_3m
8,5214,9.326355581464036e-05,0.0,0.46777905638665135,0.0011759960721817431,validation,etf_markout_close_5m,0.9326355581464035,0.0,top50_leader_lead_etf_3m
9,4589,0.00011217628338591241,0.0,0.47701024188276314,0.0014327583384752516,validation,etf_markout_close_5m,1.1217628338591241,0.0,top50_leader_lead_etf_3m
10,3745,0.00018948227646742912,0.0,0.48998664886515353,0.002929666481556411,validation,etf_markout_close_5m,1.8948227646742912,0.0,top50_leader_lead_etf_3m
1,3747,-0.00013415575134374848,0.0,0.4371497197758207,0.003136771690735677,validation,etf_execution_next_open_5m,-1.3415575134374849,0.0,top50_leader_lead_etf_3m
2,4533,-6.547414644262561e-05,0.0,0.4052503860577984,0.0014338600149462132,validation,etf_execution_next_open_5m,-0.654741464426256,0.0,top50_leader_lead_etf_3m
3,5206,8.921233759872643e-06,0.0,0.43411448328851326,0.0013293222692484902,validation,etf_execution_next_open_5m,0.08921233759872643,0.0,top50_leader_lead_etf_3m
4,5378,-4.008430636196691e-06,0.0,0.4317590182223875,0.0012357020035980934,validation,etf_execution_next_open_5m,-0.040084306361966915,0.0,top50_leader_lead_etf_3m
5,5530,-1.35137117601362e-05,0.0,0.42079566003616636,0.00128045247777632,validation,etf_execution_next_open_5m,-0.13513711760136202,0.0,top50_leader_lead_etf_3m
6,5478,1.5221842636438893e-05,0.0,0.43610806863818913,0.001247903998199002,validation,etf_execution_next_open_5m,0.15221842636438893,0.0,top50_leader_lead_etf_3m
7,5516,2.6068328695530157e-05,0.0,0.4463379260333575,0.0012751267428156771,validation,etf_execution_next_open_5m,0.2606832869553016,0.0,top50_leader_lead_etf_3m
8,5170,6.98810718558856e-05,0.0,0.4504835589941973,0.0013273809627883017,validation,etf_execution_next_open_5m,0.698810718558856,0.0,top50_leader_lead_etf_3m
9,4559,4.870664272079507e-05,0.0,0.4593112524676464,0.0015693442382385258,validation,etf_execution_next_open_5m,0.4870664272079507,0.0,top50_leader_lead_etf_3m
10,3720,0.00011221740716883284,0.0,0.46881720430107526,0.003211790764142795,validation,etf_execution_next_open_5m,1.1221740716883284,0.0,top50_leader_lead_etf_3m
1,3747,-7.910309846989984e-05,-1.9470851477243478e-05,0.49159327461969576,0.0029832212328057012,validation,etf_execution_next_vwap_5m,-0.7910309846989985,-0.19470851477243478,top50_leader_lead_etf_3m
2,4532,-4.121463163377212e-05,-4.535031032237846e-05,0.4719770520741395,0.0013644561526709653,validation,etf_execution_next_vwap_5m,-0.41214631633772125,-0.4535031032237846,top50_leader_lead_etf_3m
3,5206,3.1606814679518265e-05,8.260736667153878e-06,0.5044179792547061,0.0012619491651911265,validation,etf_execution_next_vwap_5m,0.31606814679518264,0.08260736667153878,top50_leader_lead_etf_3m
4,5378,1.1672503150746293e-05,6.4270893422868625e-06,0.5052063964298996,0.0011564164231323746,validation,etf_execution_next_vwap_5m,0.11672503150746293,0.06427089342286862,top50_leader_lead_etf_3m
5,5528,-2.6475175389306266e-06,-1.5699395823409734e-05,0.48607091172214184,0.0012053441596948829,validation,etf_execution_next_vwap_5m,-0.026475175389306264,-0.15699395823409734,top50_leader_lead_etf_3m
6,5478,2.595392354644544e-05,3.621639140805044e-06,0.5032858707557503,0.0011676595596903118,validation,etf_execution_next_vwap_5m,0.2595392354644544,0.03621639140805044,top50_leader_lead_etf_3m
7,5516,2.436959402814801e-05,1.3178704620475656e-05,0.5088832487309645,0.0012007085715331502,validation,etf_execution_next_vwap_5m,0.24369594028148012,0.13178704620475656,top50_leader_lead_etf_3m
8,5170,6.632083298486617e-05,2.4214954291390534e-05,0.5133462282398452,0.0012688575674260911,validation,etf_execution_next_vwap_5m,0.6632083298486617,0.24214954291390534,top50_leader_lead_etf_3m
9,4559,2.927965276195156e-05,1.8443453055461134e-05,0.5104189515244572,0.001458170538541744,validation,etf_execution_next_vwap_5m,0.2927965276195156,0.18443453055461134,top50_leader_lead_etf_3m
10,3717,7.284910637849539e-05,5.779550074969109e-06,0.5012106537530266,0.0030431445629452427,validation,etf_execution_next_vwap_5m,0.7284910637849539,0.05779550074969109,top50_leader_lead_etf_3m
1,3747,-0.0019841557513437485,-0.0018499999999999999,0.137176407792901,0.003136771690735677,validation,etf_execution_next_open_5m_net_base,-19.841557513437486,-18.5,top50_leader_lead_etf_3m
2,4533,-0.0019154741464426255,-0.0018499999999999999,0.06684315023163467,0.001433860014946213,validation,etf_execution_next_open_5m_net_base,-19.154741464426255,-18.5,top50_leader_lead_etf_3m
3,5206,-0.0018410787662401275,-0.0018499999999999999,0.06069919323857088,0.0013293222692484907,validation,etf_execution_next_open_5m_net_base,-18.410787662401276,-18.5,top50_leader_lead_etf_3m
4,5378,-0.0018540084306361967,-0.0018499999999999999,0.05392339159538862,0.0012357020035980936,validation,etf_execution_next_open_5m_net_base,-18.540084306361965,-18.5,top50_leader_lead_etf_3m
5,5530,-0.001863513711760136,-0.0018499999999999999,0.05280289330922242,0.001280452477776321,validation,etf_execution_next_open_5m_net_base,-18.63513711760136,-18.5,top50_leader_lead_etf_3m
6,5478,-0.0018347781573635612,-0.0018499999999999999,0.05056589996349033,0.001247903998199002,validation,etf_execution_next_open_5m_net_base,-18.34778157363561,-18.5,top50_leader_lead_etf_3m
7,5516,-0.00182393167130447,-0.0018499999999999999,0.05474981870920957,0.0012751267428156778,validation,etf_execution_next_open_5m_net_base,-18.239316713044698,-18.5,top50_leader_lead_etf_3m
8,5170,-0.0017801189281441143,-0.0018499999999999999,0.06382978723404255,0.0013273809627883017,validation,etf_execution_next_open_5m_net_base,-17.801189281441143,-18.5,top50_leader_lead_etf_3m
9,4559,-0.0018012933572792047,-0.0018499999999999999,0.07567449001974118,0.0015693442382385258,validation,etf_execution_next_open_5m_net_base,-18.012933572792047,-18.5,top50_leader_lead_etf_3m
10,3720,-0.0017377825928311672,-0.0018499999999999999,0.14408602150537633,0.0032117907641427954,validation,etf_execution_next_open_5m_net_base,-17.377825928311672,-18.5,top50_leader_lead_etf_3m
1,3747,-0.0026341557513437485,-0.0025,0.09500934080597812,0.0031367716907356766,validation,etf_execution_next_open_5m_net_stress,-26.341557513437486,-25.0,top50_leader_lead_etf_3m
2,4533,-0.0025654741464426257,-0.0025,0.037943966468122654,0.0014338600149462139,validation,etf_execution_next_open_5m_net_stress,-25.654741464426255,-25.0,top50_leader_lead_etf_3m
3,5206,-0.0024910787662401276,-0.0025,0.0311179408374952,0.0013293222692484902,validation,etf_execution_next_open_5m_net_stress,-24.910787662401276,-25.0,top50_leader_lead_etf_3m
4,5378,-0.0025040084306361967,-0.0025,0.02714763852733358,0.0012357020035980936,validation,etf_execution_next_open_5m_net_stress,-25.040084306361965,-25.0,top50_leader_lead_etf_3m
5,5530,-0.0025135137117601363,-0.0025,0.028209764918625677,0.001280452477776321,validation,etf_execution_next_open_5m_net_stress,-25.135137117601364,-25.0,top50_leader_lead_etf_3m
6,5478,-0.0024847781573635614,-0.0025,0.027382256297918947,0.001247903998199002,validation,etf_execution_next_open_5m_net_stress,-24.847781573635615,-25.0,top50_leader_lead_etf_3m
7,5516,-0.00247393167130447,-0.0025,0.02773749093546048,0.001275126742815678,validation,etf_execution_next_open_5m_net_stress,-24.739316713044698,-25.0,top50_leader_lead_etf_3m
8,5170,-0.0024301189281441147,-0.0025,0.03462282398452611,0.0013273809627883017,validation,etf_execution_next_open_5m_net_stress,-24.301189281441147,-25.0,top50_leader_lead_etf_3m
9,4559,-0.002451293357279205,-0.0025,0.04364992322877824,0.0015693442382385258,validation,etf_execution_next_open_5m_net_stress,-24.51293357279205,-25.0,top50_leader_lead_etf_3m
10,3720,-0.0023877825928311676,-0.0025,0.10618279569892473,0.003211790764142795,validation,etf_execution_next_open_5m_net_stress,-23.877825928311676,-25.0,top50_leader_lead_etf_3m
1,3629,-0.0001953906365581866,-0.00024354603019960397,0.4397905759162304,0.003986230356659113,validation,etf_markout_close_10m,-1.953906365581866,-2.4354603019960397,top50_leader_lead_etf_3m
2,4385,-9.852232663740305e-05,-0.0002477086945752438,0.3977194982896237,0.0019533905471720917,validation,etf_markout_close_10m,-0.9852232663740306,-2.477086945752438,top50_leader_lead_etf_3m
3,5020,-1.8705970284846584e-05,0.0,0.43187250996015936,0.001742160483091169,validation,etf_markout_close_10m,-0.18705970284846585,0.0,top50_leader_lead_etf_3m
4,5184,-2.9130826440639607e-05,0.0,0.42939814814814814,0.0016771955388363178,validation,etf_markout_close_10m,-0.29130826440639607,0.0,top50_leader_lead_etf_3m
5,5320,-3.5465032581212644e-05,0.0,0.43909774436090226,0.0016597180639363004,validation,etf_markout_close_10m,-0.35465032581212647,0.0,top50_leader_lead_etf_3m
6,5268,2.855480481050998e-05,0.0,0.44893697798025817,0.0016111970477937754,validation,etf_markout_close_10m,0.2855480481050998,0.0,top50_leader_lead_etf_3m
7,5310,5.049190246834833e-05,0.0,0.4615819209039548,0.0016427915536972675,validation,etf_markout_close_10m,0.5049190246834833,0.0,top50_leader_lead_etf_3m
8,4962,9.654012427354335e-05,0.0,0.47944377267230953,0.0017380071513025295,validation,etf_markout_close_10m,0.9654012427354336,0.0,top50_leader_lead_etf_3m
9,4401,0.00011968165174215786,0.0,0.48284480799818225,0.00194791224684786,validation,etf_markout_close_10m,1.1968165174215786,0.0,top50_leader_lead_etf_3m
10,3606,0.00016171563133434824,0.0,0.49168053244592347,0.0039023761357629833,validation,etf_markout_close_10m,1.6171563133434823,0.0,top50_leader_lead_etf_3m
1,3599,-0.00013011336876592283,0.0,0.45290358432898026,0.004125094942027849,validation,etf_execution_next_open_10m,-1.3011336876592283,0.0,top50_leader_lead_etf_3m
2,4347,-3.3155031406821815e-05,0.0,0.4253508166551645,0.002045333565986705,validation,etf_execution_next_open_10m,-0.33155031406821817,0.0,top50_leader_lead_etf_3m
3,4954,2.4498246549743154e-05,0.0,0.4483245861929754,0.0018634914590451752,validation,etf_execution_next_open_10m,0.24498246549743155,0.0,top50_leader_lead_etf_3m
4,5132,-2.066352472956936e-05,0.0,0.4388152766952455,0.0017281951162870508,validation,etf_execution_next_open_10m,-0.2066352472956936,0.0,top50_leader_lead_etf_3m
5,5269,-3.426599566857012e-05,0.0,0.4384133611691023,0.0017160503734571307,validation,etf_execution_next_open_10m,-0.3426599566857012,0.0,top50_leader_lead_etf_3m
6,5223,2.926469022121137e-05,0.0,0.43787095538962284,0.0017065372096386703,validation,etf_execution_next_open_10m,0.2926469022121137,0.0,top50_leader_lead_etf_3m
7,5251,2.9485084466605713e-05,0.0,0.4509617215768425,0.0017383635606240113,validation,etf_execution_next_open_10m,0.29485084466605715,0.0,top50_leader_lead_etf_3m
8,4923,6.699378492902179e-05,0.0,0.46333536461507213,0.0018224592326512626,validation,etf_execution_next_open_10m,0.6699378492902179,0.0,top50_leader_lead_etf_3m
9,4369,7.749116970970157e-05,0.0,0.4664682993820096,0.0020511515772445033,validation,etf_execution_next_open_10m,0.7749116970970157,0.0,top50_leader_lead_etf_3m
10,3580,7.028805125990015e-05,0.0,0.4717877094972067,0.004056829730997786,validation,etf_execution_next_open_10m,0.7028805125990015,0.0,top50_leader_lead_etf_3m
1,3599,-7.043530026079667e-05,-9.527879971438225e-06,0.495415393164768,0.00400240740616618,validation,etf_execution_next_vwap_10m,-0.7043530026079666,-0.09527879971438225,top50_leader_lead_etf_3m
2,4346,-8.840161776884227e-06,-7.406423960648612e-05,0.47307869305108147,0.001988240117590378,validation,etf_execution_next_vwap_10m,-0.08840161776884227,-0.7406423960648612,top50_leader_lead_etf_3m
3,4954,4.760174811911469e-05,1.4693786129060804e-05,0.5082761404925313,0.0018150864423860612,validation,etf_execution_next_vwap_10m,0.47601748119114695,0.14693786129060804,top50_leader_lead_etf_3m
4,5132,-5.273808430937696e-06,-9.438687137264257e-06,0.49395946999220575,0.0016722827722363308,validation,etf_execution_next_vwap_10m,-0.05273808430937696,-0.09438687137264257,top50_leader_lead_etf_3m
5,5267,-2.4466606237936542e-05,-2.608317417596151e-05,0.48452629580406303,0.0016659614148323552,validation,etf_execution_next_vwap_10m,-0.24466606237936542,-0.2608317417596151,top50_leader_lead_etf_3m
6,5223,4.0886024357209806e-05,-1.0375453793787237e-05,0.4935860616503925,0.00163652389321878,validation,etf_execution_next_vwap_10m,0.40886024357209805,-0.10375453793787237,top50_leader_lead_etf_3m
7,5251,2.839811341870321e-05,-1.4339351723902105e-05,0.49419158255570367,0.0016879140277997328,validation,etf_execution_next_vwap_10m,0.2839811341870321,-0.14339351723902105,top50_leader_lead_etf_3m
8,4923,6.39279467376747e-05,2.9807345192311985e-05,0.5124923826934796,0.0017721376020475013,validation,etf_execution_next_vwap_10m,0.639279467376747,0.29807345192311985,top50_leader_lead_etf_3m
9,4369,5.734629593797592e-05,1.1629425569203988e-06,0.501029983978027,0.0019794361335926333,validation,etf_execution_next_vwap_10m,0.5734629593797592,0.011629425569203988,top50_leader_lead_etf_3m
10,3577,2.925526039444789e-05,-2.6941863794816e-05,0.49370981269220016,0.003945640088712194,validation,etf_execution_next_vwap_10m,0.2925526039444789,-0.26941863794816,top50_leader_lead_etf_3m
1,3599,-0.0019801133687659227,-0.0018499999999999999,0.18310641844956932,0.004125094942027849,validation,etf_execution_next_open_10m_net_base,-19.801133687659227,-18.5,top50_leader_lead_etf_3m
2,4347,-0.0018831550314068219,-0.0018499999999999999,0.10835058661145618,0.0020453335659867044,validation,etf_execution_next_open_10m_net_base,-18.83155031406822,-18.5,top50_leader_lead_etf_3m
3,4954,-0.0018255017534502566,-0.0018499999999999999,0.1045619701251514,0.0018634914590451755,validation,etf_execution_next_open_10m_net_base,-18.255017534502567,-18.5,top50_leader_lead_etf_3m
4,5132,-0.001870663524729569,-0.0018499999999999999,0.09236165237724084,0.0017281951162870504,validation,etf_execution_next_open_10m_net_base,-18.70663524729569,-18.5,top50_leader_lead_etf_3m
5,5269,-0.0018842659956685701,-0.0018499999999999999,0.08958056557221485,0.0017160503734571305,validation,etf_execution_next_open_10m_net_base,-18.8426599566857,-18.5,top50_leader_lead_etf_3m
6,5223,-0.0018207353097787888,-0.0018499999999999999,0.09841087497606739,0.0017065372096386703,validation,etf_execution_next_open_10m_net_base,-18.207353097787887,-18.5,top50_leader_lead_etf_3m
7,5251,-0.0018205149155333944,-0.0018499999999999999,0.09521995810321844,0.0017383635606240113,validation,etf_execution_next_open_10m_net_base,-18.205149155333945,-18.5,top50_leader_lead_etf_3m
