period,cost,left,right,fit_origin,window_start,window_end,days,end_censored,accepted_feature,primary_policy,no_factor_policy,left_window_return,right_window_return,window_return_gap,annual_arithmetic_contribution,left_start_shares,right_start_shares
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2020-12-01T00:00:00,2020-12-07,2021-01-08,24,False,False,PASSIVE,PASSIVE,0.05553170456324841,0.055456645785596725,7.505877765168201e-05,1.0835212244477284e-05,26500,29800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-01-04T00:00:00,2021-01-11,2021-02-05,20,False,False,PASSIVE,PASSIVE,-0.0033022614784545823,-0.0032905329445174214,-1.172853393716089e-05,-1.7075074876726552e-06,26500,29800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-02-01T00:00:00,2021-02-08,2021-03-05,15,False,False,PASSIVE,PASSIVE,-0.01729513775764635,-0.01731327705620922,1.813929856286922e-05,2.5723467254072262e-06,19700,22200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-03-01T00:00:00,2021-03-08,2021-04-02,20,False,False,PASSIVE,PASSIVE,-0.0073575897352213815,-0.007367744797066367,1.015506184498527e-05,1.3918348197539776e-06,14900,16800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-04-01T00:00:00,2021-04-06,2021-05-07,21,False,False,PASSIVE,PASSIVE,-0.0151711048920391,-0.015185481664846567,1.4376772807467297e-05,2.0787375282448737e-06,14900,16800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-05-06T00:00:00,2021-05-10,2021-06-04,20,False,False,PASSIVE,PASSIVE,0.038568390572573996,0.038606300566636165,-3.790999406216855e-05,-5.537265027242529e-06,26800,30200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-06-01T00:00:00,2021-06-07,2021-07-02,19,False,False,PASSIVE,PASSIVE,-0.029047837695191148,-0.029066715401245058,1.887770605391026e-05,2.8979628394617537e-06,22500,25300
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-07-01T00:00:00,2021-07-05,2021-08-06,25,False,False,PASSIVE,PASSIVE,-0.022131088986265812,-0.022082281081265198,-4.880790500061405e-05,-7.389621207850714e-06,36300,40900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-08-02T00:00:00,2021-08-09,2021-09-03,20,False,True,LOW_Q75,PASSIVE,-0.011933799501862685,-0.007116326879586521,-0.004817472622276164,-0.0007339057534241533,19400,21900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-09-01T00:00:00,2021-09-06,2021-10-08,18,False,True,LOW_Q75,PASSIVE,0.03719790849043059,0.010425143140350812,0.026772765350079775,0.0038847186417747246,18100,21900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-10-08T00:00:00,2021-10-11,2021-11-05,20,False,True,LOW_Q75,PASSIVE,-0.013191229608144894,-0.013333301868226122,0.00014207226008122742,2.1319323230544212e-05,26600,27600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-11-01T00:00:00,2021-11-08,2021-12-03,20,False,True,LOW_Q75,PASSIVE,0.00887257804003716,0.011461843777868852,-0.002589265737831692,-0.0003849216438449093,33000,38400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2021-12-01T00:00:00,2021-12-06,2022-01-07,24,False,True,LOW_Q75,PASSIVE,0.016248543742152233,-0.010116056539783758,0.02636460028193599,0.0038919574658708143,37400,44900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-01-04T00:00:00,2022-01-10,2022-02-11,20,False,True,LOW_Q75,PASSIVE,-0.03735609966823361,-0.03737968732003161,2.3587651797996045e-05,3.5552801809139606e-06,31600,34000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-02-07T00:00:00,2022-02-14,2022-03-04,15,False,True,LOW_Q75,PASSIVE,-0.013864773000927033,-0.013896473773284623,3.170077235759017e-05,4.599033079442893e-06,32700,35200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-03-01T00:00:00,2022-03-07,2022-04-01,20,False,True,LOW_Q75,PASSIVE,-0.03543683753053217,-0.03548652965397636,4.9692123444189384e-05,7.687614923385128e-06,26400,28500
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-04-01T00:00:00,2022-04-06,2022-05-06,20,False,True,LOW_Q75,PASSIVE,-0.035906091474642854,-0.03599910482709956,9.301335245670561e-05,1.3870365760716168e-05,14200,15300
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-05-05T00:00:00,2022-05-09,2022-06-10,24,False,True,LOW_Q75,PASSIVE,0.018995812259260614,0.04152991729768729,-0.022534105038426677,-0.0032733021799742816,21400,23100
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-06-01T00:00:00,2022-06-13,2022-07-01,15,False,True,LOW_Q75,PASSIVE,0.016723961242155916,0.03691357348517221,-0.020189612243016297,-0.002950856218566842,17400,23900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-07-01T00:00:00,2022-07-04,2022-08-05,25,False,False,PASSIVE,PASSIVE,-0.03819922885860638,-0.0386025010555171,0.00040327219691072,6.065387143261436e-05,25600,30800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-08-01T00:00:00,2022-08-08,2022-09-02,20,False,False,CASH,CASH,-0.004610169560339328,-0.022449844817735265,0.017839675257395937,0.0026475791513430815,36400,40800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-09-01T00:00:00,2022-09-05,2022-10-14,24,False,True,LOW_Q25,CASH,-0.012801967623844557,-0.04014895649674388,0.027346988872899325,0.004096878883099949,0,33900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-10-10T00:00:00,2022-10-17,2022-11-04,15,False,False,CASH,CASH,0.0,-0.010328936757846074,0.010328936757846074,0.001452593282394284,0,37800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-11-01T00:00:00,2022-11-07,2022-12-02,20,False,False,CASH,CASH,0.0,0.008125065339847248,-0.008125065339847248,-0.0012326166467502733,0,27400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2022-12-01T00:00:00,2022-12-05,2023-01-06,24,False,False,CASH,CASH,0.0,0.01787690631996841,-0.01787690631996841,-0.002689468330678142,0,18600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-01-03T00:00:00,2023-01-09,2023-02-03,15,False,False,CASH,CASH,0.0,0.024901318531502126,-0.024901318531502126,-0.003714723945008278,0,39700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-02-01T00:00:00,2023-02-06,2023-03-03,20,False,False,CASH,CASH,0.0,-0.009005244376914523,0.009005244376914523,0.0012604727538984423,0,49100
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-03-01T00:00:00,2023-03-06,2023-04-07,24,False,False,CASH,CASH,0.0,0.002322303044674845,-0.002322303044674845,-0.0003903531607548991,0,31500
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-04-03T00:00:00,2023-04-10,2023-05-05,17,False,False,PASSIVE,PASSIVE,-0.028570716992779688,-0.024452749209100344,-0.004117967783679344,-0.0006267427698038249,0,39600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-05-04T00:00:00,2023-05-08,2023-06-02,20,False,False,PASSIVE,PASSIVE,-0.02996015644315475,-0.029959992614094433,-1.6382906031786604e-07,-1.7851882963535108e-08,39400,43800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-06-01T00:00:00,2023-06-05,2023-07-07,23,False,False,CASH,CASH,-0.0022133697438907474,0.0009587764402743115,-0.003172146184165059,-0.0005289424226586687,33200,36900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-07-03T00:00:00,2023-07-10,2023-08-04,20,False,False,CASH,CASH,0.0,0.053112975924599404,-0.053112975924599404,-0.00782526869833405,0,36900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-08-01T00:00:00,2023-08-07,2023-09-01,20,False,False,CASH,CASH,0.0,-0.041900273065699656,0.041900273065699656,0.006335308887396758,0,30800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-09-01T00:00:00,2023-09-04,2023-10-13,24,False,False,CASH,CASH,0.0,-0.02560865396350187,0.02560865396350187,0.0037981828341162784,0,39500
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-10-09T00:00:00,2023-10-16,2023-11-03,15,False,False,CASH,CASH,0.0,-0.023128782669856407,0.023128782669856407,0.0034255592690674457,0,39500
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-11-01T00:00:00,2023-11-06,2023-12-01,20,False,False,CASH,CASH,0.0,-0.026697351935993874,0.026697351935993874,0.003994351157827093,0,38400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2023-12-01T00:00:00,2023-12-04,2024-01-05,24,False,False,CASH,CASH,0.0,-0.033481483374458776,0.033481483374458776,0.004956740964660228,0,48000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-01-02T00:00:00,2024-01-08,2024-02-02,20,False,False,CASH,CASH,0.0,-0.02827537398376312,0.02827537398376312,0.0041869538982362165,0,35400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-02-01T00:00:00,2024-02-05,2024-03-01,14,False,False,CASH,CASH,0.0,0.0595468456273065,-0.0595468456273065,-0.008672419662136787,0,35400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-03-01T00:00:00,2024-03-04,2024-04-12,28,False,False,CASH,CASH,0.0,-0.021136502176249627,0.021136502176249627,0.0031215545015309087,0,30000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-04-01T00:00:00,2024-04-15,2024-05-10,17,False,False,CASH,CASH,0.0,0.04459174138467481,-0.04459174138467481,-0.006588276613902781,0,50600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-05-06T00:00:00,2024-05-13,2024-06-07,20,False,False,CASH,CASH,0.0,-0.019638503967480903,0.019638503967480903,0.002922399028607432,0,36400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-06-03T00:00:00,2024-06-11,2024-07-05,19,False,False,CASH,CASH,0.0,-0.032815484805537865,0.032815484805537865,0.004945442158994167,0,41900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-07-01T00:00:00,2024-07-08,2024-08-02,20,False,False,CASH,CASH,0.0,-0.002408177670516709,0.002408177670516709,0.00024309487958605938,0,50200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-08-01T00:00:00,2024-08-05,2024-09-06,25,False,False,CASH,CASH,0.0,-0.0380977089033393,0.0380977089033393,0.005728214117678667,0,42600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-09-02T00:00:00,2024-09-09,2024-10-11,18,False,False,CASH,CASH,0.0,0.20897088004999675,-0.20897088004999675,-0.02918299867649229,0,50400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-10-08T00:00:00,2024-10-14,2024-11-01,15,False,False,PASSIVE,PASSIVE,-0.0005903538965377209,0.00023722131344405817,-0.000827575209981779,-0.00012355835346375177,0,15600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-11-01T00:00:00,2024-11-04,2024-12-06,25,False,False,PASSIVE,PASSIVE,-0.002260557808089536,-0.002309983840395935,4.942603230639886e-05,7.34253233795787e-06,7500,8700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2024-12-02T00:00:00,2024-12-09,2025-01-03,19,False,False,PASSIVE,PASSIVE,-0.031640832555866805,-0.031677265840751256,3.6433284884451744e-05,5.443961807289008e-06,20600,24100
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-01-02T00:00:00,2025-01-06,2025-02-07,19,False,False,PASSIVE,PASSIVE,0.018044392684164468,0.01803804184017066,6.350843993807587e-06,9.462770815104722e-07,30800,36000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-02-05T00:00:00,2025-02-10,2025-03-07,20,False,False,PASSIVE,PASSIVE,0.004675521910138425,0.004679896210130208,-4.3742999917828485e-06,-7.760549669301104e-07,25700,30000
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-03-03T00:00:00,2025-03-10,2025-04-11,24,False,False,PASSIVE,PASSIVE,-0.03721185447078501,-0.03716622676958714,-4.5627701197870074e-05,-6.401726144991723e-06,31900,37200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-04-01T00:00:00,2025-04-14,2025-05-09,17,False,False,CASH,CASH,0.0026138341458346037,0.011250234286478866,-0.008636400140644263,-0.0012797659518985391,31900,37200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-05-06T00:00:00,2025-05-12,2025-06-06,19,False,False,CASH,CASH,0.0,0.0065920165657313845,-0.0065920165657313845,-0.0010191788278022418,0,18100
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-06-03T00:00:00,2025-06-09,2025-07-04,20,False,False,CASH,CASH,0.0,0.03356623889508792,-0.03356623889508792,-0.004973958773314627,0,48900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-07-01T00:00:00,2025-07-07,2025-08-01,20,False,False,CASH,CASH,0.0,0.024478282454754696,-0.024478282454754696,-0.003664991348526033,0,48900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-08-01T00:00:00,2025-08-04,2025-09-05,25,False,False,PASSIVE,PASSIVE,0.09735036349684023,0.0966734579767734,0.0006769055200668284,9.174202415478739e-05,0,48900
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-09-01T00:00:00,2025-09-08,2025-10-10,19,False,False,PASSIVE,PASSIVE,0.019086443852680324,0.01907015098205811,1.6292870622214295e-05,2.453872517536563e-06,30900,38800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-10-09T00:00:00,2025-10-13,2025-11-07,20,False,False,PASSIVE,PASSIVE,0.008790427302775017,0.008783981094487636,6.446208287380628e-06,1.0174122152305964e-06,21300,26700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-11-03T00:00:00,2025-11-10,2025-12-05,20,False,False,PASSIVE,PASSIVE,-0.012294026360494481,-0.01229848823883739,4.461878342909564e-06,5.626702366087523e-07,21300,26700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2025-12-01T00:00:00,2025-12-08,2026-01-09,23,False,False,PASSIVE,PASSIVE,0.03242076109811598,0.03233765535750588,8.310574061010101e-05,1.2258192241705116e-05,26900,33800
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-01-05T00:00:00,2026-01-12,2026-02-06,20,False,False,PASSIVE,PASSIVE,-0.021017349595891188,-0.021012752137073543,-4.597458817645617e-06,-7.906972408620291e-07,31400,39300
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-02-02T00:00:00,2026-02-09,2026-03-06,14,False,False,PASSIVE,PASSIVE,0.004886726834045785,0.004887379732187336,-6.52898141551006e-07,-2.622590398745782e-07,37600,47200
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-03-02T00:00:00,2026-03-09,2026-04-03,20,False,False,PASSIVE,PASSIVE,-0.03239958794755382,-0.03246362539129577,6.403744374194886e-05,9.510338394086082e-06,26500,33300
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-04-01T00:00:00,2026-04-07,2026-05-08,21,False,True,HIGH_Q50,PASSIVE,0.026313225995687306,0.050377181791202874,-0.024063955795515568,-0.003489053382752396,22900,28700
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-05-06T00:00:00,2026-05-11,2026-06-05,20,False,True,HIGH_Q50,PASSIVE,-0.016354982157520515,-0.0043463671060216535,-0.012008615051498861,-0.0018365434885989481,22700,29100
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-06-01T00:00:00,2026-06-08,2026-07-03,19,False,True,HIGH_Q50,PASSIVE,-0.008195069084717899,0.004439659798254114,-0.012634728882972013,-0.0020044094789628715,24900,32400
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-07-01T00:00:00,2026-07-06,2026-08-07,25,False,False,PASSIVE,PASSIVE,-0.012006938599831485,-0.010312116640750602,-0.0016948219590808833,-0.0002642852536944937,0,19600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-08-03T00:00:00,2026-08-10,2026-09-04,20,False,False,PASSIVE,PASSIVE,-0.014840757301063379,-0.01494709819588369,0.0001063408948203115,1.576161374765274e-05,13900,19600
main,STRESS,CONFIRMED_STUMP,FIXED_WEEKLY_VOL10,2026-09-01T00:00:00,2026-09-07,2026-09-11,5,True,False,PASSIVE,PASSIVE,-0.005053023624577491,-0.005063897549321461,1.087392474397042e-05,1.6140086149816903e-06,24000,31700
